air_water,species,temp,limpet,mass_submerged_g,mass_air_g,mass_empty_shell_g,mass_tin_tare_g,mass_dry_gross_g,image_id,mass_tissue_live_g,mass_net_dry_tissue_g,mass_net_disp_g,vol_limpet_cm3,area_shell_mm2,date_collection,date_trial,comment
Water,L._limatula,15,lim1102,0.1099,0.3487,0.1871,0.0975,0.1386,lim1102,0.1616,0.0411,0.2388,0.24469836,121.46,9/29/2013,10/1/2013,nd
Water,L._limatula,15,lim1106,0.1503,0.4093,0.2373,0.0986,0.1398,lim1106,0.172,0.0412,0.259,0.2653973,138.55,9/29/2013,10/1/2013,nd
Water,L._limatula,15,lim1135,0.1123,0.34,0.1817,0.0902,0.124,lim1135,0.1583,0.0338,0.2277,0.23332419,125.85,9/29/2013,10/2/2013,nd
Water,L._limatula,15,lim1139,0.1099,0.3166,0.176,0.1032,0.1385,lim1139,0.1406,0.0353,0.2067,0.21180549,124.1,9/29/2013,10/2/2013,chipped_shell
Water,L._limatula,15,lim1143,0.1372,0.3777,0.2081,0.0802,0.1209,lim1143,0.1696,0.0407,0.2405,0.24644035,162.96,9/29/2013,10/2/2013,nd
Water,L._limatula,15,lim1183,0.0732,0.1942,0.1162,0.0877,0.1067,lim1183,0.078,0.019,0.121,0.1239887,94.69,9/29/2013,10/4/2013,chipped_shell
Water,L._limatula,15,lim1187,0.1764,0.4729,0.2776,0.0988,0.1423,lim1187,0.1953,0.0435,0.2965,0.30382355,164.14,9/29/2013,10/4/2013,nd
Water,L._limatula,15,lim1191,0.1454,0.3544,0.2304,0.1035,0.1341,lim1191,0.124,0.0306,0.209,0.2141623,113.38,9/29/2013,10/4/2013,nd
Water,L._limatula,17.5,lim1028,0.2392,0.6008,0.3792,0.0908,0.1413,lim1028,0.2216,0.0505,0.3616,0.37053152,179.23,9/23/2013,9/28/2013,nd
Water,L._limatula,17.5,lim1032,0.1406,0.3772,0.2277,0.0935,0.1262,lim1032,0.1495,0.0327,0.2366,0.24244402,154.57,9/23/2013,9/28/2013,nd
Water,L._limatula,17.5,lim1036,0.0659,0.1972,0.111,0.0958,0.1167,lim1036,0.0862,0.0209,0.1313,0.13454311,91.28,9/23/2013,9/28/2013,nd
Water,L._limatula,17.5,lim1051,0.2385,0.6917,0.3796,0.1054,0.1737,lim1051,0.3121,0.0683,0.4532,0.46439404,197.86,9/23/2013,9/29/2013,nd
Water,L._limatula,17.5,lim1055,0.0909,0.2587,0.1533,0.0915,0.1136,lim1055,0.1054,0.0221,0.1678,0.17194466,105,9/23/2013,9/29/2013,nd
Water,L._limatula,17.5,lim1059,0.2343,0.5751,0.3831,0.0715,0.1148,lim1059,0.192,0.0433,0.3408,0.34921776,184.3,9/23/2013,9/29/2013,nd
Water,L._limatula,17.5,lim1076,0.268,0.6934,0.4407,0.0971,0.155,lim1076,0.2527,0.0579,0.4254,0.43590738,181,9/23/2013,9/30/2013,nd
Water,L._limatula,17.5,lim1080,0.2317,0.5608,0.3689,0.0845,0.1269,lim1080,0.1919,0.0424,0.3291,0.33722877,175.29,9/23/2013,9/30/2013,nd
Water,L._limatula,17.5,lim1085,0.081,0.2357,0.1359,0.1036,0.1262,lim1085,0.0998,0.0226,0.1547,0.15852109,109.47,9/23/2013,9/30/2013,chipped_shell
Water,L._limatula,17.5,lim1174,0.1256,0.3176,0.1965,0.0999,0.1295,lim1174,0.1211,0.0296,0.192,0.1967424,137.96,9/29/2013,10/3/2013,nd
Water,L._limatula,17.5,lim1178,0.1419,0.3879,0.2342,0.1019,0.1389,lim1178,0.1537,0.037,0.246,0.2520762,148.17,9/29/2013,10/3/2013,nd
Water,L._limatula,17.5,lim1182,0.0868,0.2289,0.1383,0.072,0.0939,lim1182,0.0906,0.0219,0.1421,0.14560987,110.18,9/29/2013,10/3/2013,nd
Water,L._pelta,10,pel1013,0.1283,0.3037,0.1991,0.1004,0.1224,pel1013,0.1046,0.022,0.1754,0.17973238,122.89,9/23/2013,9/28/2013,nd
Water,L._pelta,10,pel1017,0.0824,0.2382,0.1356,0.1173,0.1425,pel1017,0.1026,0.0252,0.1558,0.15964826,86.65,9/23/2013,9/28/2013,nd
Water,L._pelta,10,pel1021,0.0888,0.2523,0.1378,0.1054,0.1339,pel1021,0.1145,0.0285,0.1635,0.16753845,96.84,9/23/2013,9/28/2013,nd
Water,L._pelta,10,pel1061,0.1532,0.4469,0.2483,0.0977,0.1429,pel1061,0.1986,0.0452,0.2937,0.30095439,136.01,9/23/2013,9/29/2013,nd
Water,L._pelta,10,pel1065,0.1056,0.3189,0.1739,0.1087,0.1442,pel1065,0.145,0.0355,0.2133,0.21856851,103.6,9/23/2013,9/29/2013,nd
Water,L._pelta,10,pel1069,0.1365,0.4311,0.2241,0.0944,0.1415,pel1069,0.207,0.0471,0.2946,0.30187662,149.93,9/23/2013,9/29/2013,nd
Water,L._pelta,10,pel1113,0.1027,0.3245,0.1771,0.0728,0.1056,pel1113,0.1474,0.0328,0.2218,0.22727846,98.56,9/29/2013,10/2/2013,nd
Water,L._pelta,10,pel1117,0.0912,0.2702,0.148,0.0869,0.1158,pel1117,0.1222,0.0289,0.179,0.1834213,97.44,9/29/2013,10/2/2013,nd
Water,L._pelta,10,pel1122,0.1542,0.4655,0.2519,0.0881,0.1396,pel1122,0.2136,0.0515,0.3113,0.31898911,148.53,9/29/2013,10/2/2013,nd
Water,L._pelta,10,pel1159,0.0729,0.1995,0.1139,0.0906,0.1097,pel1159,0.0856,0.0191,0.1266,0.12972702,81.61,9/29/2013,10/3/2013,nd
Water,L._pelta,10,pel1163,0.0785,0.231,0.1222,0.087,0.1142,pel1163,0.1088,0.0272,0.1525,0.15626675,91.53,9/29/2013,10/3/2013,nd
Water,L._pelta,10,pel1167,0.0908,0.2621,0.1399,0.085,0.1131,pel1167,0.1222,0.0281,0.1713,0.17553111,99.64,9/29/2013,10/3/2013,nd
Water,L._pelta,12.5,pel1039,0.1292,0.3767,0.2046,0.0937,0.1311,pel1039,0.1721,0.0374,0.2475,0.25361325,117.64,9/23/2013,9/28/2013,nd
Water,L._pelta,12.5,pel1043,0.1175,0.3347,0.1879,0.0975,0.1315,pel1043,0.1468,0.034,0.2172,0.22256484,113.86,9/23/2013,9/28/2013,nd
Water,L._pelta,12.5,pel1047,0.108,0.3315,0.1717,0.082,0.1204,pel1047,0.1598,0.0384,0.2235,0.22902045,123.9,9/23/2013,9/28/2013,chipped_shell
Water,L._pelta,12.5,pel1089,0.1345,0.3183,0.219,0.1025,0.1251,pel1089,0.0993,0.0226,0.1838,0.18833986,72.57,9/29/2013,10/1/2013,chipped_shell
Water,L._pelta,12.5,pel1093,0.099,0.2954,0.1659,0.1047,0.1362,pel1093,0.1295,0.0315,0.1964,0.20125108,99.01,9/29/2013,10/1/2013,nd
Water,L._pelta,12.5,pel1097,0.1789,0.479,0.2851,0.0999,0.1442,pel1097,0.1939,0.0443,0.3001,0.30751247,130.05,9/29/2013,10/1/2013,nd
Water,L._pelta,12.5,pel1125,0.1398,0.4042,0.2096,0.0827,0.1281,pel1125,0.1946,0.0454,0.2644,0.27093068,142.33,9/29/2013,10/2/2013,nd
Water,L._pelta,12.5,pel1129,0.0671,0.1879,0.1033,0.0887,0.1086,pel1129,0.0846,0.0199,0.1208,0.12378376,69.93,9/29/2013,10/2/2013,nd
Water,L._pelta,12.5,pel1133,0.1781,0.4638,0.2733,0.1102,0.1434,pel1133,0.1905,0.0332,0.2857,0.29275679,118.11,9/29/2013,10/2/2013,nd
Water,L._pelta,12.5,pel1147,0.0806,0.2231,0.1238,0.0938,0.1167,pel1147,0.0993,0.0229,0.1425,0.14601975,93.68,9/29/2013,10/3/2013,nd
Water,L._pelta,12.5,pel1151,0.224,0.5667,0.3516,0.0947,0.1447,pel1151,0.2151,0.05,0.3427,0.35116469,170.58,9/29/2013,10/3/2013,nd
Water,L._pelta,12.5,pel1155,0.1321,0.3556,0.2106,0.0861,0.1207,pel1155,0.145,0.0346,0.2235,0.22902045,113.57,9/29/2013,10/3/2013,nd
Water,L._pelta,15,pel1004,0.1407,0.3989,0.2183,0.0961,0.1437,pel1004,0.1806,0.0476,0.2582,0.26457754,132.83,9/23/2013,9/27/2013,nd
Water,L._pelta,15,pel1008,0.1681,0.4964,0.2694,0.0982,0.1488,pel1008,0.227,0.0506,0.3283,0.33640901,142.85,9/23/2013,9/27/2013,nd
Water,L._pelta,15,pel1012,0.0645,0.183,0.0994,0.0787,0.1016,pel1012,0.0836,0.0229,0.1185,0.12142695,80.2,9/23/2013,9/27/2013,nd
Water,L._pelta,15,pel1099,0.2598,0.6866,0.4252,0.1082,0.1647,pel1099,0.2614,0.0565,0.4268,0.43734196,167.91,9/29/2013,10/1/2013,nd
Water,L._pelta,15,pel1103,0.0849,0.2406,0.1399,0.1299,0.1539,pel1103,0.1007,0.024,0.1557,0.15954579,87.51,9/29/2013,10/1/2013,nd
Water,L._pelta,15,pel1107,0.0772,0.2493,0.129,0.0845,0.115,pel1107,0.1203,0.0305,0.1721,0.17635087,96.12,9/29/2013,10/1/2013,nd
Water,L._pelta,15,pel1136,0.1085,0.3028,0.1713,0.0924,0.1211,pel1136,0.1315,0.0287,0.1943,0.19909921,97.81,9/29/2013,10/2/2013,nd
Water,L._pelta,15,pel1140,0.1256,0.331,0.1919,0.0874,0.1229,pel1140,0.1391,0.0355,0.2054,0.21047338,109.26,9/29/2013,10/2/2013,nd
Water,L._pelta,15,pel1144,0.112,0.3072,0.1743,0.0855,0.1173,pel1144,0.1329,0.0318,0.1952,0.20002144,104.44,9/29/2013,10/2/2013,nd
Water,L._pelta,15,pel1184,0.1143,0.3179,0.1766,0.0997,0.1341,pel1184,0.1413,0.0344,0.2036,0.20862892,101.02,9/29/2013,10/4/2013,nd
Water,L._pelta,15,pel1188,0.0746,0.2113,0.1152,0.131,0.1529,pel1188,0.0961,0.0219,0.1367,0.14007649,87.98,9/29/2013,10/4/2013,nd
Water,L._pelta,15,pel1192,0.1086,0.3015,0.1689,0.1056,0.1371,pel1192,0.1326,0.0315,0.1929,0.19766463,97.54,9/29/2013,10/4/2013,nd
Water,L._pelta,17.5,pel1026,0.1253,0.3687,0.1995,0.0954,0.1334,pel1026,0.1692,0.038,0.2434,0.24941198,127.49,9/23/2013,9/28/2013,nd
Water,L._pelta,17.5,pel1030,0.1451,0.3976,0.2301,0.0897,0.1294,pel1030,0.1675,0.0397,0.2525,0.25873675,121.02,9/23/2013,9/28/2013,nd
Water,L._pelta,17.5,pel1034,0.0726,0.2052,0.1198,0.1081,0.1295,pel1034,0.0854,0.0214,0.1326,0.13587522,77.9,9/23/2013,9/28/2013,nd
Water,L._pelta,17.5,pel1049,0.0849,0.2477,0.135,0.0843,0.1089,pel1049,0.1127,0.0246,0.1628,0.16682116,91.91,9/23/2013,9/29/2013,nd
Water,L._pelta,17.5,pel1053,0.1955,0.5241,0.3088,0.0942,0.1439,pel1053,0.2153,0.0497,0.3286,0.33671642,143.99,9/23/2013,9/29/2013,nd
Water,L._pelta,17.5,pel1057,0.1001,0.2873,0.1642,0.0759,0.1053,pel1057,0.1231,0.0294,0.1872,0.19182384,91.02,9/23/2013,9/29/2013,nd
Water,L._pelta,17.5,pel1075,0.1521,0.4814,0.2459,0.102,0.1566,pel1075,0.2355,0.0546,0.3293,0.33743371,167.77,9/23/2013,9/30/2013,nd
Water,L._pelta,17.5,pel1079,0.1403,0.3925,0.2292,0.0972,0.1357,pel1079,0.1633,0.0385,0.2522,0.25842934,116.39,9/23/2013,9/30/2013,nd
Water,L._pelta,17.5,pel1084,0.0569,0.1879,0.0973,0.1014,0.123,pel1084,0.0906,0.0216,0.131,0.1342357,93.36,9/23/2013,9/30/2013,nd
Water,L._pelta,17.5,pel1172,0.1582,0.4469,0.2436,0.1047,0.1498,pel1172,0.2033,0.0451,0.2887,0.29583089,142.67,9/29/2013,10/3/2013,nd
Water,L._pelta,17.5,pel1176,0.0893,0.2397,0.1394,0.0999,0.1241,pel1176,0.1003,0.0242,0.1504,0.15411488,99.13,9/29/2013,10/3/2013,nd
Water,L._pelta,17.5,pel1180,0.0925,0.2477,0.1445,0.0906,0.1161,pel1180,0.1032,0.0255,0.1552,0.15903344,109.42,9/29/2013,10/3/2013,nd
Water,L._scabra,10,sca1016,0.0745,0.2098,0.1243,0.0995,0.1191,sca1016,0.0855,0.0196,0.1353,0.13864191,83.4,9/23/2013,9/28/2013,nd
Water,L._scabra,10,sca1020,0.1778,0.3833,0.2935,0.1116,0.1343,sca1020,0.0898,0.0227,0.2055,0.21057585,116.42,9/23/2013,9/28/2013,nd
Water,L._scabra,10,sca1024,0.1664,0.4101,0.2753,0.1003,0.1314,sca1024,0.1348,0.0311,0.2437,0.24971939,136.28,9/23/2013,9/28/2013,nd
Water,L._scabra,10,sca1064,0.0734,0.1716,0.1262,0.0999,0.1104,sca1064,0.0454,0.0105,0.0982,0.10062554,88.04,9/23/2013,9/29/2013,nd
Water,L._scabra,10,sca1068,0.2563,0.5774,0.4245,0.1044,0.1424,sca1068,0.1529,0.038,0.3211,0.32903117,146.82,9/23/2013,9/29/2013,nd
Water,L._scabra,10,sca1072,0.1188,0.2989,0.1979,0.0851,0.1079,sca1072,0.101,0.0228,0.1801,0.18454847,110.65,9/23/2013,9/29/2013,nd
Water,L._scabra,10,sca1111,0.0761,0.2012,0.1367,0.0916,0.1075,sca1111,0.0645,0.0159,0.1251,0.12818997,83.95,9/29/2013,10/2/2013,nd
Water,L._scabra,10,sca1115,0.0679,0.1879,0.1206,0.0835,0.1001,sca1115,0.0673,0.0166,0.12,0.122964,74.18,9/29/2013,10/2/2013,nd
Water,L._scabra,10,sca1118,0.1368,0.3482,0.2329,0.0837,0.1146,sca1118,0.1153,0.0309,0.2114,0.21662158,116.78,9/29/2013,10/2/2013,nd
Water,L._scabra,10,sca1120,0.1691,0.4844,0.3277,0.0894,0.1324,sca1120,0.1567,0.043,0.3153,0.32308791,146.92,9/29/2013,10/2/2013,nd
Water,L._scabra,10,sca1161,0.1731,0.3977,0.2822,0.09,0.1182,sca1161,0.1155,0.0282,0.2246,0.23014762,133.27,9/29/2013,10/3/2013,nd
Water,L._scabra,10,sca1165,0.0885,0.2301,0.1449,0.1067,0.1295,sca1165,0.0852,0.0228,0.1416,0.14509752,88.98,9/29/2013,10/3/2013,nd
Water,L._scabra,10,sca1169,0.0726,0.1968,0.1159,0.0779,0.0968,sca1169,0.0809,0.0189,0.1242,0.12726774,84.28,9/29/2013,10/3/2013,nd
Water,L._scabra,12.5,sca1038,0.097,0.2294,0.163,0.0825,0.0998,sca1038,0.0664,0.0173,0.1324,0.13567028,87.84,9/23/2013,9/28/2013,nd
Water,L._scabra,12.5,sca1042,0.0936,0.2581,0.1563,0.0871,0.1111,sca1042,0.1018,0.024,0.1645,0.16856315,91.66,9/23/2013,9/28/2013,nd
Water,L._scabra,12.5,sca1046,0.2248,0.5039,0.367,0.0989,0.1349,sca1046,0.1369,0.036,0.2791,0.28599377,123.63,9/23/2013,9/28/2013,nd
Water,L._scabra,12.5,sca1087,0.1626,0.4536,0.2733,0.0959,0.1382,sca1087,0.1803,0.0423,0.291,0.2981877,135.93,9/29/2013,10/1/2013,nd
Water,L._scabra,12.5,sca1091,0.0804,0.2114,0.1405,0.0896,0.1079,sca1091,0.0709,0.0183,0.131,0.1342357,85,9/29/2013,10/1/2013,nd
Water,L._scabra,12.5,sca1095,0.1033,0.2785,0.1779,0.1044,0.1337,sca1095,0.1006,0.0293,0.1752,0.17952744,82.58,9/29/2013,10/1/2013,nd
Water,L._scabra,12.5,sca1123,0.0966,0.2248,0.1482,0.0826,0.1026,sca1123,0.0766,0.02,0.1282,0.13136654,89,9/29/2013,10/2/2013,nd
Water,L._scabra,12.5,sca1127,0.1468,0.3198,0.2331,0.0841,0.1061,sca1127,0.0867,0.022,0.173,0.1772731,99.04,9/29/2013,10/2/2013,nd
Water,L._scabra,12.5,sca1131,0.0827,0.2069,0.1273,0.0822,0.1018,sca1131,0.0796,0.0196,0.1242,0.12726774,89.8,9/29/2013,10/2/2013,nd
Water,L._scabra,12.5,sca1149,0.0666,0.1654,0.1059,0.0804,0.0949,sca1149,0.0595,0.0145,0.0988,0.10124036,74.66,9/29/2013,10/3/2013,nd
Water,L._scabra,12.5,sca1153,0.1316,0.3105,0.2119,0.0885,0.1154,sca1153,0.0986,0.0269,0.1789,0.18331883,99.74,9/29/2013,10/3/2013,nd
Water,L._scabra,12.5,sca1157,0.0656,0.1568,0.1065,0.0751,0.0866,sca1157,0.0503,0.0115,0.0912,0.09345264,79.53,9/29/2013,10/3/2013,chipped_shell
Water,L._scabra,15,sca1003,0.1669,0.4362,0.2803,0.1053,0.1459,sca1003,0.1559,0.0406,0.2693,0.27595171,129.33,9/23/2013,9/27/2013,nd
Water,L._scabra,15,sca1007,0.0622,0.1737,0.1042,0.0897,0.1088,sca1007,0.0695,0.0191,0.1115,0.11425405,85.55,9/23/2013,9/27/2013,chipped_shell
Water,L._scabra,15,sca1011,0.0627,0.1455,0.1076,0.0936,0.1022,sca1011,0.0379,0.0086,0.0828,0.08484516,69.83,9/23/2013,9/27/2013,nd
Water,L._scabra,15,sca1100,0.1711,0.4058,0.2869,0.0981,0.1276,sca1100,0.1189,0.0295,0.2347,0.24049709,139.16,9/29/2013,10/1/2013,nd
Water,L._scabra,15,sca1104,0.1011,0.2838,0.176,0.0931,0.1204,sca1104,0.1078,0.0273,0.1827,0.18721269,104.21,9/29/2013,10/1/2013,nd
Water,L._scabra,15,sca1108,0.0651,0.2025,0.1163,0.0982,0.1199,sca1108,0.0862,0.0217,0.1374,0.14079378,79.14,9/29/2013,10/1/2013,nd
Water,L._scabra,15,sca1137,0.247,0.5557,0.3932,0.0953,0.1329,sca1137,0.1625,0.0376,0.3087,0.31632489,158.79,9/29/2013,10/2/2013,nd
Water,L._scabra,15,sca1141,0.143,0.3804,0.2267,0.1023,0.139,sca1141,0.1537,0.0367,0.2374,0.24326378,106.57,9/29/2013,10/2/2013,nd
Water,L._scabra,15,sca1145,0.0628,0.1631,0.0992,0.0804,0.0953,sca1145,0.0639,0.0149,0.1003,0.10277741,83.76,9/29/2013,10/2/2013,chipped_shell
Water,L._scabra,15,sca1185,0.0876,0.2242,0.1407,0.0858,0.1083,sca1185,0.0835,0.0225,0.1366,0.13997402,74.82,9/29/2013,10/4/2013,nd
Water,L._scabra,15,sca1189,0.071,0.1968,0.1157,0.1192,0.1413,sca1189,0.0811,0.0221,0.1258,0.12890726,83.57,9/29/2013,10/4/2013,nd
Water,L._scabra,15,sca1193,0.0692,0.1875,0.1171,0.1243,0.1451,sca1193,0.0704,0.0208,0.1183,0.12122201,71.94,9/29/2013,10/4/2013,nd
Water,L._scabra,17.5,sca1025,0.1484,0.3937,0.2472,0.1151,0.1514,sca1025,0.1465,0.0363,0.2453,0.25135891,130.32,9/23/2013,9/28/2013,nd
Water,L._scabra,17.5,sca1029,0.0868,0.2304,0.1459,0.0944,0.1152,sca1029,0.0845,0.0208,0.1436,0.14714692,90.44,9/23/2013,9/28/2013,nd
Water,L._scabra,17.5,sca1033,0.0642,0.1418,0.1101,0.1151,0.1219,sca1033,0.0317,0.0068,0.0776,0.07951672,64.97,9/23/2013,9/28/2013,nd
Water,L._scabra,17.5,sca1052,0.1147,0.2601,0.1942,0.0801,0.0957,sca1052,0.0659,0.0156,0.1454,0.14899138,73.76,9/23/2013,9/29/2013,nd
Water,L._scabra,17.5,sca1056,0.0764,0.2198,0.1303,0.0835,0.1043,sca1056,0.0895,0.0208,0.1434,0.14694198,98.92,9/23/2013,9/29/2013,chipped_shell
Water,L._scabra,17.5,sca1060,0.2198,0.4781,0.364,0.0901,0.1204,sca1060,0.1141,0.0303,0.2583,0.26468001,128.3,9/23/2013,9/29/2013,nd
Water,L._scabra,17.5,sca1074,0.0596,0.1669,0.0985,0.0962,0.1118,sca1074,0.0684,0.0156,0.1073,0.10995031,68.94,9/23/2013,9/30/2013,nd
Water,L._scabra,17.5,sca1078,0.0717,0.2123,0.1262,0.1003,0.1192,sca1078,0.0861,0.0189,0.1406,0.14407282,87.15,9/23/2013,9/30/2013,nd
Water,L._scabra,17.5,sca1081,0.1391,0.3415,0.2367,0.1061,0.1325,sca1081,0.1048,0.0264,0.2024,0.20739928,111.14,9/23/2013,9/30/2013,nd
Water,L._scabra,17.5,sca1083,0.1002,0.2356,0.1728,0.0956,0.1097,sca1083,0.0628,0.0141,0.1354,0.13874438,74.92,9/23/2013,9/30/2013,nd
Water,L._scabra,17.5,sca1173,0.0623,0.1537,0.1012,0.1035,0.1166,sca1173,0.0525,0.0131,0.0914,0.09365758,67.94,9/29/2013,10/3/2013,nd
Water,L._scabra,17.5,sca1177,0.0495,0.1288,0.0797,0.1065,0.1187,sca1177,0.0491,0.0122,0.0793,0.08125871,67.07,9/29/2013,10/3/2013,nd
Water,L._scabra,17.5,sca1181,0.1727,0.3688,0.2789,0.0939,0.1141,sca1181,0.0899,0.0202,0.1961,0.20094367,100.88,9/29/2013,10/3/2013,nd
